,area,location,latitude,longitude,species,treeform_type
2144,mo061,usa,37.15,-91.14,Quercus coccinea Muenchh.,A
2145,mo062,usa,37.15,-91.14,Quercus velutina Lam.,A
2146,mo063,usa,37.14,-91.08,Quercus coccinea Muenchh.,A
2147,mo064,usa,37.14,-91.08,Quercus velutina Lam.,A
2148,mo065,usa,37.16,-91.04,Quercus coccinea Muenchh.,A
2149,mo066,usa,37.16,-91.04,Quercus velutina Lam.,A
2150,mo067,usa,37.18,-91.04,Quercus coccinea Muenchh.,A
2151,mo068,usa,37.18,-91.04,Quercus velutina Lam.,A
2152,mo069,usa,37.01,-91.2,Quercus coccinea Muenchh.,A
2153,mo070,usa,37.01,-91.2,Quercus velutina Lam.,A
2154,mo071,usa,37,-91.18,Quercus coccinea Muenchh.,A
2155,mo072,usa,37,-91.18,Quercus velutina Lam.,A
2156,mo073,usa,37.07,-91.12,Quercus coccinea Muenchh.,A
2157,mo074,usa,37.07,-91.12,Quercus velutina Lam.,A
2158,mo075,usa,37.1,-91.1,Pinus echinata Mill.,G
2159,mo076,usa,38.75,-92.2,Quercus macrocarpa Michx.,A
2160,mo077,usa,40,-93.4167,Quercus spp. L.,A
2161,mo078,usa,38.62,-90.6947,Quercus alba L.,A
2162,mo079,usa,38.7441,-92.2,Acer saccharum Marsh.,A
2163,mo080,usa,38.7441,-92.2,Quercus alba L.,A
2164,mo081,usa,38.62,-90.6947,Acer saccharum Marsh.,A
2165,mo082,usa,38.62,-90.6947,Carya ovata (Mill.) K. Koch,A
2166,mo083,usa,36.55714,-93.06246,Carya texana Buckley,A
2167,mo084,usa,36.55714,-93.06246,Quercus stellata Wangenh.,A
2168,mo2,usa,37.12,-91.48,Juniperus virginiana L.,G
2169,mong001,Asia,50.77,100.2,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2170,mong002,Asia,47.77,107,Pinus sibirica Du Tour,G
2171,mong003,Asia,48.3,98.93,Pinus sibirica Du Tour,G
2172,mong004,Asia,47.9,107.45,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2173,mong005,Asia,48.57,110.55,Pinus sylvestris L.,G
2174,mong006,Asia,47.78,107.5,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2175,mong007w,Asia,49.7,91.55,Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr,G
2176,mong008,Asia,49.37,94.88,Pinus sibirica Du Tour,G
2177,mong009,Asia,49.92,91.57,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2178,mong010,Asia,47.27,100.03,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2179,mong012,Asia,48.98,103.23,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2180,mong013,Asia,48.77,97.12,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2181,mong014,Asia,49.48,100.83,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2182,mong015,Asia,48.17,99.87,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2183,mong016,Asia,48.6,88.3667,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2184,mong017,Asia,49.9667,91,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2185,mong018,Asia,49.9667,90.9833,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2186,mong019,Asia,47.1,90.9667,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2187,mong020,Asia,48.2667,88.8667,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2188,mong021,Asia,48.35,107.4667,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2189,mong022,Asia,48.8333,111.6667,Pinus sibirica Du Tour,G
2190,mong023,Asia,49.5,94.5833,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2191,mong024,Asia,48.5,88.5,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2192,mong025,Asia,48.7,88.8,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2193,mong026,Asia,46.8167,100.1167,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2194,mong027,Asia,46.3167,101.3167,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2195,mong028,Asia,48.8333,111.6833,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2196,mong029,Asia,49.8667,91.4333,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2197,mong030,Asia,49.3833,94.8833,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2198,mong031,Asia,48.25,97.4,Pinus sibirica Du Tour,G
2199,mong032,Asia,46.5167,100.95,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2200,mong033,Asia,49.37,94.88,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2201,mong034,Asia,49.41,107.5727,Pinus sylvestris L.,G
2202,mong035,Asia,49.9385,106.2011,Pinus sylvestris L.,G
2203,mong036,Asia,50.0837,106.1782,Pinus sylvestris L.,G
2204,mong037,Asia,50.1514,106.3735,Pinus sylvestris L.,G
2205,mong038,Asia,49.4028,107.3062,Pinus sylvestris L.,G
2206,mong039,Asia,48.17,99.87,Pinus sibirica Du Tour,G
2207,mong040,Asia,51.15,99.083,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2208,mong041,Asia,48.17,99.87,Pinus sibirica Du Tour,G
2209,mong042,Asia,46.68,101.77,Pinus sibirica Du Tour,G
2210,mong043b,Asia,49.95,91.28,Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.,G
2211,morc015,Africa,35.083,-5.466,Pinus pinaster Aiton,G
2212,morc016,Africa,32.4667,-5.0167,Cedrus atlantica (Endl.) Manetti ex Carriere,G
2213,morc017,Africa,32.38,-5.6,Cedrus atlantica (Endl.) Manetti ex Carriere,G
2214,morc018,Africa,32.9667,-5.0667,Cedrus atlantica (Endl.) Manetti ex Carriere,G
2215,morc019,Africa,32.9667,-5.0667,Cedrus atlantica (Endl.) Manetti ex Carriere,G
2216,morc020,Africa,33.4,-5.1667,Cedrus atlantica (Endl.) Manetti ex Carriere,G
2217,morc021,Africa,32.5333,-4.9167,Cedrus atlantica (Endl.) Manetti ex Carriere,G
2218,morc022,Africa,32.4167,-5.3333,Cedrus atlantica (Endl.) Manetti ex Carriere,G
2219,morc023,Africa,33.1,-4.9,Cedrus atlantica (Endl.) Manetti ex Carriere,G
2220,morc024,Africa,35.17,-5.21,Pinus nigra J.F. Arnold,G
2221,morc025,Africa,32.97,-5.07,Cedrus atlantica (Endl.) Manetti ex Carriere,G
2222,ms003,usa,33.267,-90.5,Taxodium distichum (L.) Rich.,G
2223,ms004,usa,30.401,-88.413,Pinus elliottii Engelm.,G
2224,mt109,usa,45.17,-109.52,Picea engelmannii Parry ex Engelm.,G
2225,mt110,usa,45.3,-111.33,Pseudotsuga menziesii (Mirb.) Franco,G
2226,mt111,usa,45.3,-111.33,Pinus flexilis E. James,G
2227,mt112,usa,45.3,-111.32,Pinus flexilis E. James,G
2228,mt113,usa,45.3,-111.32,Pinus flexilis E. James,G
2229,mt114,usa,45.3,-111.32,Pseudotsuga menziesii (Mirb.) Franco,G
2230,mt115,usa,45.88,-114.27,Larix lyallii Parl.,G
2231,mt116,usa,46.28,-113.15,Larix lyallii Parl.,G
2232,mt117,usa,48.72,-113.65,Abies lasiocarpa (Hook.) Nutt.,G
2233,mt118,usa,48.9167,-113.75,Pseudotsuga menziesii (Mirb.) Franco,G
2234,mt119,usa,46.0167,-113.3667,Larix lyallii Parl.,G
2235,mt120,usa,46.0167,-113.3833,Larix lyallii Parl.,G
2236,mt122,usa,48.5167,-113.3667,Pseudotsuga menziesii (Mirb.) Franco,G
2237,mt123,usa,48.4833,-113.3667,Pseudotsuga menziesii (Mirb.) Franco,G
2238,mt124,usa,47.9167,-112.7333,Pseudotsuga menziesii (Mirb.) Franco,G
2239,mt125,usa,46.2667,-110.5333,Pseudotsuga menziesii (Mirb.) Franco,G
2240,mt127,usa,45,-110.6833,Juniperus scopulorum Sarg.,G
2241,mt128,usa,46.95,-114.3283,Pinus ponderosa Douglas ex C. Lawson,G
2242,mt129,usa,47.3333,-114.8667,Pseudotsuga menziesii (Mirb.) Franco,G
2243,mt130,usa,46.8167,-114.25,Pseudotsuga menziesii (Mirb.) Franco,G
2244,mt131,usa,46.65,-113.6333,Pseudotsuga menziesii (Mirb.) Franco,G
2245,mt132,usa,46.8557,-114.6855,Pseudotsuga menziesii (Mirb.) Franco,G
2246,mt133,usa,46.7667,-111.7667,Pseudotsuga menziesii (Mirb.) Franco,G
2247,mt134,usa,46.0833,-110.8167,Pseudotsuga menziesii (Mirb.) Franco,G
2248,mt135,usa,46.0833,-110.8167,Pinus ponderosa Douglas ex C. Lawson,G
2249,mt136,usa,48.9667,-114.1,Picea engelmannii Parry ex Engelm.,G
2250,mt137,usa,48.16,-109.52,Pinus ponderosa Douglas ex C. Lawson,G
2251,mt138,usa,48.16,-109.56,Pinus ponderosa Douglas ex C. Lawson,G
2252,mt139,usa,48.1,-109.6,Pinus ponderosa Douglas ex C. Lawson,G
2253,mt140,usa,45.0167,-108.6167,Pseudotsuga menziesii (Mirb.) Franco,G
2254,mt141,usa,48.9667,-114.1,Larix lyallii Parl.,G
2255,mt142,usa,48.9833,-114.25,Pseudotsuga menziesii (Mirb.) Franco,G
2256,mt143,usa,48.1,-109.6,Pseudotsuga menziesii (Mirb.) Franco,G
2257,mt144,usa,48.25,-109.5,Pinus ponderosa Douglas ex C. Lawson,G
2258,mt145,usa,48.25,-109.5,Pseudotsuga menziesii (Mirb.) Franco,G
2259,mt146,usa,48.2,-109.7,Pseudotsuga menziesii (Mirb.) Franco,G
2260,mt147,usa,44.67,-112.78,Pseudotsuga menziesii (Mirb.) Franco,G
2261,mt148,usa,46.0333,-110.2,Pinus flexilis E. James,G
2262,mt149,usa,46.0333,-110.2,Pseudotsuga menziesii (Mirb.) Franco,G
2263,mt150,usa,45.045,-109.406,Pseudotsuga menziesii (Mirb.) Franco,G
2264,mt151,usa,45.83,-112.35,Pseudotsuga menziesii (Mirb.) Franco,G
2265,mt152,usa,48.61,-113.26,Pinus flexilis E. James,G
2266,mt153,usa,45,-110.6833,Juniperus occidentalis Hook.,G
2267,mt154,usa,47.49649,-110.57746,Pseudotsuga menziesii (Mirb.) Franco,G
2268,mt155,usa,48.3833,-113.6167,Pseudotsuga menziesii (Mirb.) Franco,G
2269,mt156,usa,46.97787,-110.5232,Pseudotsuga menziesii (Mirb.) Franco,G
2270,mt157,usa,46.28,-113.15,Larix lyallii Parl.,G
2271,mt158,usa,45.1667,-109.5167,Pinus albicaulis Engelm.,G
2272,mt159,usa,48.7,-113.5167,Pseudotsuga menziesii (Mirb.) Franco,G
2273,mt160,usa,46.72,-111.8,Pseudotsuga menziesii (Mirb.) Franco,G
2274,mt161,usa,47.46,-110.56,Pseudotsuga menziesii (Mirb.) Franco,G
2275,mt162,usa,46.86,-110.99,Pseudotsuga menziesii (Mirb.) Franco,G
2276,mt163,usa,46.4715,-110.6714,Pseudotsuga menziesii (Mirb.) Franco,G
2277,mt164,usa,45.6,-110.55,Pseudotsuga menziesii (Mirb.) Franco,G
2278,mt165,usa,47.47,-104.28,Populus deltoides Bartr. ex Marsh.,A
2279,mt166,usa,47.1833,-109.2167,Pseudotsuga menziesii (Mirb.) Franco,G
2280,mt167,usa,47.428,-113.986,Pinus ponderosa Douglas ex C. Lawson,G
2281,mt168,usa,48.85,-114.2,Pseudotsuga menziesii (Mirb.) Franco,G
2282,mt169,usa,48.35,-113.5,Pseudotsuga menziesii (Mirb.) Franco,G
2283,mt170,usa,45.26,-105.61,Populus deltoides Bartr. ex Marsh.,A
2284,mt172,usa,48.8333,-111.5,Pinus albicaulis Engelm.,G
2285,mt173,usa,48.8333,-111.5,Pseudotsuga menziesii (Mirb.) Franco,G
2286,mt174,usa,48.4833,-113.3167,Pinus flexilis E. James,G
2287,mt175,usa,47.9167,-112.7333,Pinus flexilis E. James,G
2288,mt176,usa,48.75,-114.6,Larix lyallii Parl.,G
2289,mt177,usa,45.28,-111.25,Pseudotsuga menziesii (Mirb.) Franco,G
2290,mt178,usa,46.01,-113.37,Larix lyallii Parl.,G
2291,nc012,usa,35.35,-83.92,Liriodendron tulipifera L.,A
2292,nc013,usa,35.35,-83.92,Tsuga canadensis (L.) Carr.,G
2293,nc014,usa,35.6,-83.42,Quercus rubra L.,A
2294,nc017,usa,35.15,-79.3667,Pinus palustris Mill.,G
2295,nc020,usa,35.5,-82.625,Quercus prinus L.,A
2296,nc021,usa,35.5,-82.625,Quercus alba L.,A
2297,nc022,usa,35.5,-82.625,Quercus spp. L.,A
2298,nc023,usa,35.03,-83.26,Quercus alba L.,A
2299,nc024,usa,35.2833,-82.7167,Tsuga canadensis (L.) Carr.,G
2300,nc025,usa,35.8333,-76.9333,Taxodium distichum (L.) Rich.,G
2301,nc026,usa,34.32,-78.22,Taxodium distichum (L.) Rich.,G
2302,nc027,usa,34.32,-78.22,Taxodium distichum (L.) Rich.,G
2303,nc029,usa,35.75,-82.35,Acer saccharum Marsh.,A
2304,nc030,usa,33.993924,-78.080696,Pinus palustris Mill.,G
2305,nc031,usa,34.973835,-77.120105,Pinus palustris Mill.,G
2306,nc032,usa,34.091727,-78.291528,Pinus palustris Mill.,G
2307,nc033,usa,34.559688,-77.665834,Pinus palustris Mill.,G
2308,nc034,usa,34.748211,-76.997052,Pinus palustris Mill.,G
2309,nc035,usa,34.694705,-78.596433,Pinus palustris Mill.,G
2310,nc1,usa,35.82,-78.68,Quercus alba L.,A
2311,nc4,usa,35.28,-83.93,Tsuga canadensis (L.) Carr.,G
2312,nc5,usa,36.38,-81.53,Tsuga caroliniana Engelm.,G
2313,nc6,usa,35.65,-78.88,Pinus taeda L.,G
2314,nc7,usa,35.65,-78.88,Pinus palustris Mill.,G
2315,nc8,usa,35.65,-78.88,Pinus echinata Mill.,G
2316,nd001,usa,46.6,-103.47,Pinus ponderosa Douglas ex C. Lawson,G
2317,nd002,usa,47.15,-101.02,Quercus macrocarpa Michx.,A
2318,nd003,usa,48.83,-97.67,Quercus macrocarpa Michx.,A
2319,nd004,usa,47.42,-102.92,Quercus macrocarpa Michx.,A
2320,nd005,usa,48.98,-100.35,Quercus macrocarpa Michx.,A
2321,nd006,usa,46.92,-103.48,Juniperus scopulorum Sarg.,G
2322,nd007,usa,48.9648,-97.2386,Quercus macrocarpa Michx.,A
2323,nd008,usa,47.9311,-97.0377,Quercus macrocarpa Michx.,A
2324,nd009,usa,47.9009,-97.0218,Quercus macrocarpa Michx.,A
2325,nd010,usa,46.8833,-96.7695,Quercus macrocarpa Michx.,A
2326,nd011,usa,46.8667,-96.7833,Quercus macrocarpa Michx.,A
2327,nd012,usa,46.85,-96.7833,Quercus macrocarpa Michx.,A
2328,nd013,usa,47.5825,-103.3635,Populus deltoides Bartr. ex Marsh.,A
2329,nd014,usa,46.9525,-103.5195,Populus deltoides Bartr. ex Marsh.,A
2330,nd015,usa,46.95,-100.92,Populus deltoides Bartr. ex Marsh.,A
2331,nd016,usa,48.06,-98.92,Quercus macrocarpa Michx.,A
2332,nd017,usa,48.99,-100.34,Quercus macrocarpa Michx.,A
2333,ne004,usa,42.82,-100,Pinus ponderosa Douglas ex C. Lawson,G
2334,ne005,usa,42.7,-100.87,Pinus ponderosa Douglas ex C. Lawson,G
2335,ne006,usa,42.67,-99.72,Pinus ponderosa Douglas ex C. Lawson,G
2336,ne007,usa,41.52,-103.93,Pinus ponderosa Douglas ex C. Lawson,G
2337,ne008,usa,42.63,-103.25,Pinus ponderosa Douglas ex C. Lawson,G
2338,ne009,usa,41.017,-100.517,Juniperus virginiana L.,G
2339,nepa003,Asia,29.28,82.05,Abies spectabilis (D. Don) Spach,G
2340,nepa005,Asia,28.45,83.4,Pinus wallichiana A.B. Jacks.,G
2341,nepa006,Asia,28.3,84.18,Populus ciliata Wall. ex Royle,A
2342,nepa007,Asia,27.4,85.25,Pinus roxburghii Sarg. = Pinus longifolia Roxb.,G
2343,nepa008,Asia,28.48,84.1,Pinus wallichiana A.B. Jacks.,G
2344,nepa009,Asia,27.43,86.28,Abies spectabilis (D. Don) Spach,G
2345,nepa010,Asia,27.43,86.28,Juniperus recurva Buch.-Ham. ex D. Don,G
2346,nepa013,Asia,27.17,86.42,Abies spectabilis (D. Don) Spach,G
2347,nepa014,Asia,27.42,86.17,Abies spectabilis (D. Don) Spach,G
2348,nepa015,Asia,28.23,83.42,Abies spectabilis (D. Don) Spach,G
2349,nepa016,Asia,28.23,83.42,Tsuga dumosa (D. Don) Eichler,G
2350,nepa017,Asia,27.43,86.2,Abies spectabilis (D. Don) Spach,G
2351,nepa018,Asia,27.43,86.2,Juniperus recurva Buch.-Ham. ex D. Don,G
2352,nepa019,Asia,29.28,82.07,Abies spectabilis (D. Don) Spach,G
2353,nepa021,Asia,27.63,87.95,Abies spectabilis (D. Don) Spach,G
2354,nepa023,Asia,29.3,82.02,Abies spectabilis (D. Don) Spach,G
2355,nepa024,Asia,29.3,82.02,Picea smithiana (Wall.) Boiss.,G
2356,nepa025,Asia,29.32,82.02,Ulmus wallichiana Planch.,A
2357,nepa026,Asia,27.38,87.13,Abies spectabilis (D. Don) Spach,G
2358,nepa029,Asia,28.12,85.27,Tsuga dumosa (D. Don) Eichler,G
2359,nepa033,Asia,27.45,85.15,Pinus roxburghii Sarg. = Pinus longifolia Roxb.,G
2360,nepa035,Asia,28.43,83.1,Abies spectabilis (D. Don) Spach,G
2361,nepa038,Asia,28.03,85.07,Abies spectabilis (D. Don) Spach,G
2362,nepa039,Asia,28.03,85.07,Tsuga dumosa (D. Don) Eichler,G
2363,nepa041,Asia,27.35,86.35,Tsuga dumosa (D. Don) Eichler,G
2364,nepa043,Asia,28.25,85.38,Abies spectabilis (D. Don) Spach,G
2365,nepa044,Asia,29.38,81.13,Abies pindrow (Royle ex D. Don) Royle,G
2366,nepa045,Asia,29.4,81.13,Picea smithiana (Wall.) Boiss.,G
2367,nepa046,Asia,28.52,84.86,Abies spectabilis (D. Don) Spach,G
2368,nepa047,Asia,28.65,83.61,Abies spectabilis (D. Don) Spach,G
2369,nepa048,Asia,28.64,83.61,Abies spectabilis (D. Don) Spach,G
2370,nepa049,Asia,28.65,83.66,Abies spectabilis (D. Don) Spach,G
2371,nepa050,Asia,28.61,83.61,Abies spectabilis (D. Don) Spach,G
2372,nepa051,Asia,28.6,84.18,Abies spectabilis (D. Don) Spach,G
2373,nepa052,Asia,28.6,84.174,Abies spectabilis (D. Don) Spach,G
2374,nepa053,Asia,28.59,84.17,Abies spectabilis (D. Don) Spach,G
2375,nepa055,Asia,27.85,86.78,Abies spectabilis (D. Don) Spach,G
2376,nepa056,Asia,27.5,86.02,Pinus wallichiana A.B. Jacks.,G
2377,nepa057,Asia,27.14,87.14,Pinus roxburghii Sarg. = Pinus longifolia Roxb.,G
2378,nepa060,Asia,26.97,86.7,Pinus roxburghii Sarg. = Pinus longifolia Roxb.,G
2379,nepa061,Asia,27.43,86.23,Pinus wallichiana A.B. Jacks.,G
2380,neth005,Europe,51.72,5.33,Quercus spp. L.,A
2381,neth021,Europe,52,5.72,Pinus sylvestris L.,G
2382,neth022,Europe,51.92,6.17,Quercus robur L. = Quercus pendunculata Ehrl.,A
2383,neth023,Europe,51.92,6.17,Quercus robur L. = Quercus pendunculata Ehrl.,A
2384,neth024,Europe,51.92,6.17,Quercus robur L. = Quercus pendunculata Ehrl.,A
2385,neth028,Europe,51.45,4.32,Quercus robur L. = Quercus pendunculata Ehrl.,A
2386,neth029,Europe,51.45,4.32,Quercus robur L. = Quercus pendunculata Ehrl.,A
2387,neth030,Europe,51.45,4.32,Quercus robur L. = Quercus pendunculata Ehrl.,A
2388,neth031,Europe,52.25,5.83,Pinus sylvestris L.,G
2389,newz059,Australia,-42.38,171.8,Libocedrus bidwillii Hook. f.,G
2390,newz060,Australia,-39.25,174.08,Libocedrus bidwillii Hook. f.,G
2391,newz061,Australia,-39.28,174.1,Libocedrus bidwillii Hook. f.,G
2392,newz062,Australia,-40.07,175.98,Libocedrus bidwillii Hook. f.,G
2393,newz063,Australia,-38.68,177.2,Libocedrus bidwillii Hook. f.,G
2394,newz064,Australia,-39.63,176.1,Libocedrus bidwillii Hook. f.,G
2395,newz065,Australia,-41.27,172.6,Libocedrus bidwillii Hook. f.,G
2396,newz066,Australia,-39.53,175.73,Libocedrus bidwillii Hook. f.,G
2397,newz067,Australia,-40.93,172.93,Libocedrus bidwillii Hook. f.,G
2398,newz068,Australia,-39.62,176.12,Libocedrus bidwillii Hook. f.,G
2399,newz069,Australia,-39.63,176.18,Libocedrus bidwillii Hook. f.,G
2400,newz070,Australia,-42.32,172.12,Libocedrus bidwillii Hook. f.,G
2401,newz071,Australia,-39.32,174.12,Libocedrus bidwillii Hook. f.,G
2402,newz072,Australia,-39.23,175.43,Libocedrus bidwillii Hook. f.,G
2403,newz073,Australia,-39.23,175.43,Libocedrus bidwillii Hook. f.,G
2404,newz074,Australia,-39.23,175.43,Libocedrus bidwillii Hook. f.,G
2405,newz075,Australia,-43.07,171.28,Libocedrus bidwillii Hook. f.,G
2406,newz076,Australia,-40.08,176,Dacrydium biforme (Hook.) Pilg. = Halocarpus biformis (Hook.) Quinn = Halocarpus biformis Hook.,G
2407,newz077,Australia,-40.67,175.52,Halocarpus biformis (Hook.) Quinn,G
2408,newz079,Australia,-35.27,173.73,Agathis australis (D. Don) Loudon,G
2409,newz081,Australia,-35.37,173.28,Agathis australis (D. Don) Loudon,G
2410,newz084,Australia,-36.82,174.5,Agathis australis (D. Don) Loudon,G
2411,newz087,Australia,-37.92,174.92,Agathis australis (D. Don) Loudon,G
2412,newz088,Australia,-36.9,175.55,Agathis australis (D. Don) Loudon,G
2413,newz091,Australia,-37.6,175.87,Agathis australis (D. Don) Loudon,G
2414,newz117,Australia,-52.566,169.15,Dracophyllum longifolium R.Br. ex Roem. & Schult.,A
2415,newz118,Australia,-47.034,167.726,Halocarpus biformis (Hook.) Quinn,G
2416,newz119,Australia,-46.835,167.755,Halocarpus biformis (Hook.) Quinn,G
2417,newz120,Australia,-42.5,171.74,Lagarostrobus colensoi (Hook.) C.J. Quinn = Dacrydium colensoi Hook.,A
2418,newz124,Australia,-42.7075,171.57,Libocedrus bidwillii Hook. f.,G
2419,newz125,Australia,-42.5,171.74,Libocedrus bidwillii Hook. f.,G
2420,newz126,Australia,-42.662,171.405,Libocedrus bidwillii Hook. f.,G
2421,newz128,Australia,-45.83,170.53,Libocedrus bidwillii Hook. f.,G
2422,newz129,Australia,-42.32,172.12,Libocedrus bidwillii Hook. f.,G
2423,newz130,Australia,-42.9,171.57,Phyllocladus alpinus Hook. f. =Phyllocladus trichomanoides D. Don var. alpinus (Hook. f.) Parl.,G
2424,nh005,usa,43.8,-71.83,Pinus resinosa Aiton,G
2425,nh006,usa,43.2,-71.1667,Juniperus virginiana L.,G
2426,nh007,usa,42.987,-70.782,Chamaecyparis thyoides (L.) B.S.P.,G
2427,nh008,usa,44.06,-71.28,Tsuga canadensis (L.) Carr.,G
2428,nh009,usa,43.08,-71.17,Tsuga canadensis (L.) Carr.,G
2429,nh010,usa,42.81,-71.79,Tsuga canadensis (L.) Carr.,G
2430,nj003,usa,41,-74.13,Carya glabra (Mill.) Sweet,A
2431,nj004,usa,41,-74.13,Liriodendron tulipifera L.,A
2432,nj005,usa,41.12,-74.47,Liriodendron tulipifera L.,A
2433,nj006,usa,41.12,-74.47,Quercus rubra L.,A
2434,nj007,usa,41.12,-74.47,Quercus prinus L.,A
2435,nj010,usa,41.206,-74.326,Chamaecyparis thyoides (L.) B.S.P.,G
2436,nj011,usa,41.115,-74.42,Chamaecyparis thyoides (L.) B.S.P.,G
2437,nm547,usa,33.25,-106.75,Pinus edulis Engelm.,G
2438,nm553,usa,32.72,-106.37,Pinus ponderosa Douglas ex C. Lawson,G
2439,nm562,usa,32.7,-106.35,Pinus ponderosa Douglas ex C. Lawson,G
2440,nm572,usa,34.97,-108.1,Pseudotsuga menziesii (Mirb.) Franco,G
2441,nm573,usa,32.8,-105.9,Pinus ponderosa Douglas ex C. Lawson,G
2442,nm574,usa,36.8,-103.98,Pinus ponderosa Douglas ex C. Lawson,G
2443,nm575,usa,36.77,-103.95,Pinus ponderosa Douglas ex C. Lawson,G
2444,nm576,usa,36.77,-103.95,Pinus edulis Engelm.,G
2445,nm577,usa,36.07,-104.35,Pinus ponderosa Douglas ex C. Lawson,G
2446,nm578,usa,36.78,-103.93,Pinus edulis Engelm.,G
2447,nm579,usa,32.8,-105.8,Pseudotsuga menziesii (Mirb.) Franco,G
2448,nm580,usa,34.97,-108.18,Pseudotsuga menziesii (Mirb.) Franco,G
2449,nm581,usa,36.5333,-106.0167,Pinus edulis Engelm.,G
2450,nm582,usa,36.6167,-105.9833,Pinus ponderosa Douglas ex C. Lawson,G
2451,nm583,usa,36.35,-106.52,Pseudotsuga menziesii (Mirb.) Franco,G
2452,nm584,usa,36.2833,-106.6166,Pseudotsuga menziesii (Mirb.) Franco,G
2453,nm585,usa,35.9166,-106.6667,Pinus strobiformis Engelm.,G
2454,nm586,usa,35.9167,-106.6833,Pseudotsuga menziesii (Mirb.) Franco,G
2455,nm587,usa,35.88,-106.67,Pseudotsuga menziesii (Mirb.) Franco,G
2456,nm588,usa,36.282,-106.645,Pinus ponderosa Douglas ex C. Lawson,G
2457,nm589,usa,36.094,-108.866,Pinus ponderosa Douglas ex C. Lawson,G
2458,nm590,usa,33.355,-108.259,Pseudotsuga menziesii (Mirb.) Franco,G
2459,nm591,usa,33.355,-108.259,Pinus ponderosa Douglas ex C. Lawson,G
2460,nm592,usa,36.996,-107.801,Pseudotsuga menziesii (Mirb.) Franco,G
2461,nm593,usa,36.357,-106.526,Pseudotsuga menziesii (Mirb.) Franco,G
2462,nm594,usa,32.914,-107.765,Pseudotsuga menziesii (Mirb.) Franco,G
2463,nm595,usa,32.334,-106.562,Pinus ponderosa Douglas ex C. Lawson,G
2464,nm596,usa,34.069,-108.702,Pseudotsuga menziesii (Mirb.) Franco,G
2465,nm599,usa,33.733,-108.958,Pseudotsuga menziesii (Mirb.) Franco,G
2466,nm600,usa,33.984,-107.167,Pseudotsuga menziesii (Mirb.) Franco,G
2467,nm601,usa,32.349,-106.564,Pseudotsuga menziesii (Mirb.) Franco,G
2468,nm602,usa,36.701,-107.32,Pseudotsuga menziesii (Mirb.) Franco,G
2469,nm605,usa,36.159,-105.594,Pinus ponderosa Douglas ex C. Lawson,G
2470,nm606,usa,35.25,-107.5,Pseudotsuga menziesii (Mirb.) Franco,G
2471,nm608,usa,35.6,-108.13,Pseudotsuga menziesii (Mirb.) Franco,G
2472,nm609,usa,32.8,-105.8,Pseudotsuga menziesii (Mirb.) Franco,G
2473,nm610,usa,35.4,-108.52,Pinus ponderosa Douglas ex C. Lawson,G
2474,nm611,usa,33.407,-108.216,Pseudotsuga menziesii (Mirb.) Franco,G
2475,nm612,usa,33.407,-108.216,Pinus ponderosa Douglas ex C. Lawson,G
2476,nm615,usa,34.97,-108.1,Pseudotsuga menziesii (Mirb.) Franco,G
2477,nm616,usa,34.244,-105.796,Pseudotsuga menziesii (Mirb.) Franco,G
